# Population 11CO	E69,E70,E82,E84,E92,E94,F10,F19,F20,F21,F22,F9
# Population 12AZ	E59,E60,E65,E67,E68,E77,E78,F15,F16,F17,F18,F23,F24,F4,F5
# Population 15TX	E29,E30,F85,F86,F87,F88,G01_rep,G2,G43,G44,G45,G46,G85,G86,G87,G88
# Population 16TX	F54,F65,F66,G13,G14,G15,G16,G3,G4,G57,G58,G59,G60,G73,G74,G76,G77,G78
# Population 18TX	G53,G54,G55,G56,G65,G66,G67,G68,G71,G72,G94,H41,H42,H63,H64,H65_rep,H66_rep
# Population 19TX	H1,H2,H3,H33,H34,H35,H36,H47,H48,H49,H50,H55,H56,H57,H58
# Population 1WY	E1,E13,E15_rep,E25,E26,E27,E28,E3,E35,E36,E37,E38,E4,E47,E48,E49,E50
# Population 20NM	G23,G24,G25,G26,G35,G36,G37,G38,G49,G50,G52,G61,G62,G63,G64,G69,G70
# Population 21NM	G31,G32,G33,G34,G39,G40,G41,G41_rep,G42,G83,G84,H25,H26,H27,H28
# Population 26NM	F83,F84,F93,F94,F95,F96,G10,G11,G12,G9,H12,H21,H22,H23,H24,H70,H71,H72
# Population 27NM	F75,F76,F77,F78,G19,G20,G21,G22,G27,G28,G29,G30,G79,G80,G81,G82,H17,H18,H19,H20
# Population 28NM	F89,F90,F91_2019,F92,G17_rep,G18_rep,G5_rep,G6,G7_rep,G8_rep,H10,H11_rep,H67,H68,H69_rep,H8_rep,H9
# Population 2CO	G89,G90,G92,H13,H14,H15,H16,H29,H30,H31,H32,H4,H43,H44,H45,H46,H5,H6,H7
# Population 31NV	E95,F1,F11,F12,F13,F14,F2
# Population 32UT	E10,E11,E12,E21,E22,E23,E24_rep,E31,E32,E33,E34,E43,E44,E45,E46,E55,E56,E57,E58,E9
# Population 33NV	E61,E62,E63,E64,E75,E76,E85,E86,E87
# Population 34UT	E17,E18,E19,E20,E39,E40,E41,E42,E5,E51,E52,E53,E54,E7,E8,E90
# Population 37CR	D46,D47,D48,D70_rep,D71_rep,D72
# Population 38CR	D1,D2,D3,D4,D49,D50,D51,D52,D73,D75,D76
# Population 39CR	D5,D53,D54,D55,D56,D6,D7,D77,D78,D79,D8,D80
# Population 41CR	D12,D13,D15_rep,D16,D41,D42,D43,D44,D57,D58,D59,D60,D81,D82,D83,D84
# Population 43GR	D17,D18,D19,D20,D33,D34,D35,D61,D62,D63,D64,D85,D86,D87,D88
# Population 44GR	D21,D22,D23,D24_rep,D27,D37,D38,D39,D40,D65_rep,D89,D90,D91,D92,D93,D94
# Population 46CH	I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
# Population 47TX	N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N24,N25,N26,N27,N28,N3,N4,N5,N6,N7,N8,N9
# Population 49TX	L1,L10,L11,L12,L13,L14,L15,L16,L17,L18_rep,L19,L2,L20,L21,L22,L23,L24,L26,L27,L28,L3,L4,L5,L6,L7,L8,L9_rep
# Population 4CO	H37,H38,H39,H40,H51,H52,H53,H54,H59,H60,H62
# Population 50TX	K1,K2,K3,K32,K33,K34,K4,K5
# Population 51TX	J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27
# Population 52TX	S1,S11_rep,S12,S13,S15,S16,S17,S18,S19,S2,S20,S21,S22,S23,S24,S3,S4,S6,S7,S8,S9
# Population 5CO	F25,F26,F27,F28,F37,F38,F39,F49,F50,F51,F52,F59,F60,F61,F62,F71,F72,F73,F74
# Population 6KS	F29,F30,F41,F42,F43,F44,F63,F64,G47_rep,G48_rep
# Population 8OK	F33,F34,F35,F36,F45,F46,F47,F48,F55,F56,F57,F58,F67,F68,F69,F70,F79,F80,F81,F82
# Population CARINA_LAB	Q1,Q11,Q12,Q13,Q14,Q15,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
# Population SUB_LAB	R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R2,R20,R3,R5,R6,R7,R9
# Group defaultgrp	11CO,12AZ,15TX,16TX,18TX,19TX,1WY,20NM,21NM,26NM,27NM,28NM,2CO,31NV,32UT,33NV,34UT,37CR,38CR,39CR,41CR,43GR,44GR,46CH,47TX,49TX,4CO,50TX,51TX,52TX,5CO,6KS,8OK,CARINA_LAB,SUB_LAB
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
67840	1308	12491	0.87781	0.00000	0.00000	0.45541	0.00000	0.00000	0.55343	0.00000	0.00000
67841	1308	12494	0.82777	0.00000	0.00000	0.21484	0.00000	0.00000	0.38100	0.00000	0.00000
67916	1310	31751	0.02953	0.00000	0.00000	0.00037	0.00000	0.00000	0.09907	0.00000	0.00000
68110	1317	9289	0.01325	0.00000	0.00000	0.00043	0.00000	0.00000	0.42558	0.00000	0.00000
68213	1320	54349	0.95007	0.00000	0.00000	0.48138	0.00000	0.00000	0.48464	0.00000	0.00000
68214	1320	54352	0.82204	0.00000	0.00000	0.45779	0.00000	0.00000	0.46346	0.00000	0.00000
68281	1323	37572	0.78874	0.00000	0.00000	0.25694	0.00000	0.00000	0.45818	0.00000	0.00000
68334	1325	8527	0.02238	0.00000	0.00000	0.00115	0.00000	0.00000	0.23534	0.00000	0.00000
68408	1326	49274	0.91652	0.00000	0.00000	0.49729	0.00000	0.00000	0.55210	0.00000	0.00000
68409	1326	49277	0.93233	0.00000	0.00000	0.47815	0.00000	0.00000	0.59331	0.00000	0.00000
68435	1328	10379	0.84619	0.00000	0.00000	0.43648	0.00000	0.00000	0.41055	0.00000	0.00000
68436	1328	10382	0.94058	0.00000	0.00000	0.43999	0.00000	0.00000	0.44544	0.00000	0.00000
68505	1331	17303	0.66502	0.00000	0.00000	0.00971	0.00000	0.00000	-nan	0.00000	0.00000
68571	1333	43994	0.42138	0.00000	0.00000	0.21717	0.00000	0.00000	-nan	0.00000	0.00000
69044	1350	10582	0.93070	0.00000	0.00000	0.45319	0.00000	0.00000	0.49362	0.00000	0.00000
69143	1353	9145	0.93121	0.00000	0.00000	0.41207	0.00000	0.00000	0.39444	0.00000	0.00000
69144	1353	9148	0.75150	0.00000	0.00000	0.06642	0.00000	0.00000	0.11134	0.00000	0.00000
69177	1354	2832	0.01773	0.00000	0.00000	0.00005	0.00000	0.00000	0.40629	0.00000	0.00000
69181	1354	7319	0.08818	0.00000	0.00000	0.00117	0.00000	0.00000	0.40004	0.00000	0.00000
69182	1354	7322	0.34318	0.00000	0.00000	0.06961	0.00000	0.00000	0.45267	0.00000	0.00000
69239	1355	46380	0.01377	0.00000	0.00000	0.00031	0.00000	0.00000	0.37447	0.00000	0.00000
69299	1357	56501	1.00000	0.00000	0.00000	0.01450	0.00000	0.00000	0.46813	0.00000	0.00000
69672	1370	28106	0.93794	0.00000	0.00000	0.36867	0.00000	0.00000	0.58402	0.00000	0.00000
70067	1386	5957	-0.01354	0.00000	0.00000	-0.00003	0.00000	0.00000	0.11186	0.00000	0.00000
70460	1400	41175	0.09046	0.00000	0.00000	0.01980	0.00000	0.00000	0.28532	0.00000	0.00000
70461	1400	41178	0.96012	0.00000	0.00000	0.46866	0.00000	0.00000	-nan	0.00000	0.00000
70779	1412	53277	0.88876	0.00000	0.00000	0.48803	0.00000	0.00000	0.60326	0.00000	0.00000
70861	1415	46230	0.06269	0.00000	0.00000	0.01338	0.00000	0.00000	-nan	0.00000	0.00000
71051	1422	3432	0.94273	0.00000	0.00000	0.43808	0.00000	0.00000	0.44309	0.00000	0.00000
71053	1422	3435	0.82785	0.00000	0.00000	0.43803	0.00000	0.00000	0.45837	0.00000	0.00000
71064	1422	35681	0.86331	0.00000	0.00000	0.44046	0.00000	0.00000	0.41309	0.00000	0.00000
71102	1423	38292	0.01855	0.00000	0.00000	0.00003	0.00000	0.00000	0.00306	0.00000	0.00000
71103	1423	38295	0.07812	0.00000	0.00000	0.00358	0.00000	0.00000	0.00715	0.00000	0.00000
71167	1425	57300	0.55007	0.00000	0.00000	0.22985	0.00000	0.00000	0.51186	0.00000	0.00000
71641	1442	27364	-0.01992	0.00000	0.00000	-0.00029	0.00000	0.00000	0.46294	0.00000	0.00000
71642	1442	27367	0.92079	0.00000	0.00000	0.46336	0.00000	0.00000	0.51440	0.00000	0.00000
71681	1443	28176	0.40093	0.00000	0.00000	0.03058	0.00000	0.00000	0.19465	0.00000	0.00000
71701	1443	28581	0.79546	0.00000	0.00000	0.28604	0.00000	0.00000	0.51183	0.00000	0.00000
71757	1445	3071	0.88013	0.00000	0.00000	0.40731	0.00000	0.00000	0.41219	0.00000	0.00000
71758	1445	3074	0.86375	0.00000	0.00000	0.44266	0.00000	0.00000	0.56467	0.00000	0.00000
71788	1445	49069	0.08920	0.00000	0.00000	0.00547	0.00000	0.00000	0.39592	0.00000	0.00000
72007	1452	39224	-0.00131	0.00000	0.00000	-0.00000	0.00000	0.00000	0.02445	0.00000	0.00000
72008	1452	39227	0.84942	0.00000	0.00000	0.46230	0.00000	0.00000	0.40438	0.00000	0.00000
71870	1447	63891	0.80315	0.00000	0.00000	0.44237	0.00000	0.00000	0.42143	0.00000	0.00000
72307	1463	60369	0.19169	0.00000	0.00000	0.03028	0.00000	0.00000	0.24234	0.00000	0.00000
72390	1466	27193	0.01609	0.00000	0.00000	0.00003	0.00000	0.00000	0.02501	0.00000	0.00000
72526	1470	45416	-0.02998	0.00000	0.00000	-0.00010	0.00000	0.00000	-nan	0.00000	0.00000
72545	1471	37907	0.95068	0.00000	0.00000	0.38769	0.00000	0.00000	0.58065	0.00000	0.00000
72729	1478	49173	0.91073	0.00000	0.00000	0.48749	0.00000	0.00000	0.49101	0.00000	0.00000
72748	1479	12765	0.91939	0.00000	0.00000	0.48284	0.00000	0.00000	0.48992	0.00000	0.00000
72761	1479	35981	0.02441	0.00000	0.00000	0.00005	0.00000	0.00000	0.00235	0.00000	0.00000
72762	1479	35984	-0.01201	0.00000	0.00000	-0.00006	0.00000	0.00000	0.07613	0.00000	0.00000
72843	1482	47927	0.14709	0.00000	0.00000	0.00146	0.00000	0.00000	0.21803	0.00000	0.00000
72844	1482	47930	0.02092	0.00000	0.00000	0.00012	0.00000	0.00000	0.00642	0.00000	0.00000
73005	1490	27701	0.03939	0.00000	0.00000	0.02943	0.00000	0.00000	0.04498	0.00000	0.00000
73006	1490	27704	0.01286	0.00000	0.00000	0.00002	0.00000	0.00000	0.00263	0.00000	0.00000
73240	1500	49642	0.91245	0.00000	0.00000	0.49229	0.00000	0.00000	0.41236	0.00000	0.00000
73241	1500	49645	0.95488	0.00000	0.00000	0.28550	0.00000	0.00000	0.32255	0.00000	0.00000
73325	1503	58004	-0.01791	0.00000	0.00000	-0.00005	0.00000	0.00000	0.37870	0.00000	0.00000
73626	1513	49166	-0.02203	0.00000	0.00000	-0.00007	0.00000	0.00000	-nan	0.00000	0.00000
73879	1521	33332	0.03587	0.00000	0.00000	0.00013	0.00000	0.00000	0.00256	0.00000	0.00000
73880	1521	33335	-0.01190	0.00000	0.00000	-0.00021	0.00000	0.00000	0.08558	0.00000	0.00000
73677	1515	55527	0.91834	0.00000	0.00000	0.12649	0.00000	0.00000	0.39107	0.00000	0.00000
74060	1526	53922	0.92407	0.00000	0.00000	0.47779	0.00000	0.00000	0.45721	0.00000	0.00000
74252	1534	9661	0.00106	0.00000	0.00000	0.00000	0.00000	0.00000	0.02505	0.00000	0.00000
74253	1534	9664	0.94428	0.00000	0.00000	0.44458	0.00000	0.00000	0.44987	0.00000	0.00000
74291	1535	33185	0.94099	0.00000	0.00000	0.43661	0.00000	0.00000	0.44361	0.00000	0.00000
74292	1535	33188	0.07072	0.00000	0.00000	0.00039	0.00000	0.00000	0.00076	0.00000	0.00000
74640	1547	555	0.68826	0.00000	0.00000	0.16268	0.00000	0.00000	0.16895	0.00000	0.00000
74763	1549	26693	-0.01337	0.00000	0.00000	-0.00003	0.00000	0.00000	0.02179	0.00000	0.00000
74764	1549	26696	0.09105	0.00000	0.00000	0.00041	0.00000	0.00000	0.07922	0.00000	0.00000
74941	1555	23532	0.91420	0.00000	0.00000	0.49552	0.00000	0.00000	0.58108	0.00000	0.00000
74943	1555	23535	0.06980	0.00000	0.00000	0.00071	0.00000	0.00000	0.01920	0.00000	0.00000
74959	1555	46796	-0.01314	0.00000	0.00000	-0.00009	0.00000	0.00000	-nan	0.00000	0.00000
74960	1555	46799	0.90614	0.00000	0.00000	0.48745	0.00000	0.00000	-nan	0.00000	0.00000
74976	1556	25567	0.09255	0.00000	0.00000	0.00151	0.00000	0.00000	0.05098	0.00000	0.00000
74977	1556	25570	-0.01816	0.00000	0.00000	-0.00005	0.00000	0.00000	0.10833	0.00000	0.00000
75054	1558	49372	-0.01099	0.00000	0.00000	-0.00004	0.00000	0.00000	0.45929	0.00000	0.00000
75055	1558	49375	0.32337	0.00000	0.00000	0.24444	0.00000	0.00000	0.53103	0.00000	0.00000
75191	1564	8704	0.20899	0.00000	0.00000	0.00267	0.00000	0.00000	0.00285	0.00000	0.00000
75192	1564	8707	0.08729	0.00000	0.00000	0.01711	0.00000	0.00000	0.21186	0.00000	0.00000
75375	1571	13524	0.15388	0.00000	0.00000	0.00145	0.00000	0.00000	0.39767	0.00000	0.00000
75376	1571	13527	0.35269	0.00000	0.00000	0.00720	0.00000	0.00000	0.41239	0.00000	0.00000
75531	1577	58869	0.91700	0.00000	0.00000	0.46718	0.00000	0.00000	0.52162	0.00000	0.00000
75549	1578	12085	0.04348	0.00000	0.00000	0.00098	0.00000	0.00000	0.00636	0.00000	0.00000
75550	1578	12088	-0.01304	0.00000	0.00000	-0.00003	0.00000	0.00000	0.17895	0.00000	0.00000
75704	1583	46851	0.70613	0.00000	0.00000	0.09601	0.00000	0.00000	0.14347	0.00000	0.00000
75705	1583	46854	-0.00291	0.00000	0.00000	-0.00001	0.00000	0.00000	0.00231	0.00000	0.00000
75734	1584	52480	0.55938	0.00000	0.00000	0.16301	0.00000	0.00000	0.19718	0.00000	0.00000
75735	1584	52483	0.02535	0.00000	0.00000	0.00016	0.00000	0.00000	0.09178	0.00000	0.00000
75906	1593	9655	0.72032	0.00000	0.00000	0.35377	0.00000	0.00000	0.43545	0.00000	0.00000
75907	1593	9658	0.68971	0.00000	0.00000	0.11043	0.00000	0.00000	0.21068	0.00000	0.00000
75852	1590	49986	0.06869	0.00000	0.00000	0.00157	0.00000	0.00000	0.42335	0.00000	0.00000
76448	1613	22415	0.28309	0.00000	0.00000	0.04027	0.00000	0.00000	0.11426	0.00000	0.00000
76449	1613	22418	0.90990	0.00000	0.00000	0.48528	0.00000	0.00000	0.32193	0.00000	0.00000
76511	1615	4801	0.94891	0.00000	0.00000	0.46160	0.00000	0.00000	0.53209	0.00000	0.00000
77276	1645	50526	0.33678	0.00000	0.00000	0.01884	0.00000	0.00000	0.11820	0.00000	0.00000
77549	1656	15186	0.47193	0.00000	0.00000	0.09793	0.00000	0.00000	-nan	0.00000	0.00000
77554	1656	20065	-0.00789	0.00000	0.00000	-0.00001	0.00000	0.00000	0.00297	0.00000	0.00000
77555	1656	20068	0.89690	0.00000	0.00000	0.47827	0.00000	0.00000	0.51246	0.00000	0.00000
77728	1662	4256	0.02209	0.00000	0.00000	0.00204	0.00000	0.00000	0.33805	0.00000	0.00000
77958	1671	18842	0.00288	0.00000	0.00000	0.00002	0.00000	0.00000	0.37546	0.00000	0.00000
78007	1672	56694	-0.00254	0.00000	0.00000	-0.00001	0.00000	0.00000	0.30474	0.00000	0.00000
78092	1677	6009	0.16696	0.00000	0.00000	0.03008	0.00000	0.00000	0.29666	0.00000	0.00000
78093	1677	6012	-0.00542	0.00000	0.00000	-0.00001	0.00000	0.00000	0.11395	0.00000	0.00000
78122	1677	52675	0.86979	0.00000	0.00000	0.47059	0.00000	0.00000	0.47795	0.00000	0.00000
78158	1680	1087	0.02815	0.00000	0.00000	0.00207	0.00000	0.00000	0.08523	0.00000	0.00000
78160	1680	1090	0.71350	0.00000	0.00000	0.03634	0.00000	0.00000	0.27907	0.00000	0.00000
78352	1687	6154	0.91973	0.00000	0.00000	0.48203	0.00000	0.00000	0.56636	0.00000	0.00000
78356	1687	6670	0.02838	0.00000	0.00000	0.00007	0.00000	0.00000	0.11431	0.00000	0.00000
78308	1685	15161	0.23556	0.00000	0.00000	0.01353	0.00000	0.00000	0.37802	0.00000	0.00000
78381	1687	55690	0.43810	0.00000	0.00000	0.08913	0.00000	0.00000	0.33710	0.00000	0.00000
78383	1687	55693	-0.01487	0.00000	0.00000	-0.00003	0.00000	0.00000	0.01389	0.00000	0.00000
78547	1693	13941	0.03080	0.00000	0.00000	0.00008	0.00000	0.00000	0.11127	0.00000	0.00000
78649	1696	46532	0.27090	0.00000	0.00000	0.08084	0.00000	0.00000	0.33722	0.00000	0.00000
78664	1697	10623	0.07808	0.00000	0.00000	0.00043	0.00000	0.00000	0.00193	0.00000	0.00000
78665	1697	10626	-0.02596	0.00000	0.00000	-0.00008	0.00000	0.00000	-nan	0.00000	0.00000
78856	1705	43959	0.00406	0.00000	0.00000	0.00003	0.00000	0.00000	0.01277	0.00000	0.00000
79114	1716	4742	0.91248	0.00000	0.00000	0.49278	0.00000	0.00000	0.47343	0.00000	0.00000
79115	1716	4745	0.17856	0.00000	0.00000	0.08920	0.00000	0.00000	0.22608	0.00000	0.00000
79290	1722	48431	0.04418	0.00000	0.00000	0.00119	0.00000	0.00000	0.04042	0.00000	0.00000
79291	1722	48434	0.04208	0.00000	0.00000	0.00008	0.00000	0.00000	0.00160	0.00000	0.00000
79516	1734	25086	0.09836	0.00000	0.00000	0.00402	0.00000	0.00000	0.38036	0.00000	0.00000
79693	1741	18420	0.91531	0.00000	0.00000	0.49243	0.00000	0.00000	0.58287	0.00000	0.00000
79694	1741	18423	0.01563	0.00000	0.00000	0.00172	0.00000	0.00000	0.25612	0.00000	0.00000
79856	1746	52599	0.00676	0.00000	0.00000	0.00001	0.00000	0.00000	0.03210	0.00000	0.00000
79857	1746	52602	0.92557	0.00000	0.00000	0.15379	0.00000	0.00000	0.26528	0.00000	0.00000
79869	1747	13562	-0.00242	0.00000	0.00000	-0.00001	0.00000	0.00000	0.09515	0.00000	0.00000
79870	1747	13565	0.92715	0.00000	0.00000	0.45003	0.00000	0.00000	0.45783	0.00000	0.00000
80005	1751	48311	0.07958	0.00000	0.00000	0.00169	0.00000	0.00000	-nan	0.00000	0.00000
80007	1751	48314	0.02227	0.00000	0.00000	0.00011	0.00000	0.00000	0.05946	0.00000	0.00000
80021	1752	23492	0.36946	0.00000	0.00000	0.05447	0.00000	0.00000	0.08689	0.00000	0.00000
80037	1753	10815	0.02159	0.00000	0.00000	0.00004	0.00000	0.00000	0.01491	0.00000	0.00000
80038	1753	10818	0.00944	0.00000	0.00000	0.00022	0.00000	0.00000	0.08004	0.00000	0.00000
80277	1762	18151	0.06356	0.00000	0.00000	0.00249	0.00000	0.00000	0.16900	0.00000	0.00000
80278	1762	18154	0.79124	0.00000	0.00000	0.11305	0.00000	0.00000	0.30843	0.00000	0.00000
80398	1767	52678	0.92946	0.00000	0.00000	0.50071	0.00000	0.00000	0.57907	0.00000	0.00000
80431	1770	14058	-0.00936	0.00000	0.00000	-0.00003	0.00000	0.00000	0.21835	0.00000	0.00000
80432	1770	14061	0.00524	0.00000	0.00000	0.00009	0.00000	0.00000	0.01872	0.00000	0.00000
80696	1782	53246	0.00944	0.00000	0.00000	0.00003	0.00000	0.00000	0.41453	0.00000	0.00000
80722	1783	45477	0.80611	0.00000	0.00000	0.43883	0.00000	0.00000	0.56092	0.00000	0.00000
81073	1800	4817	0.94287	0.00000	0.00000	0.43578	0.00000	0.00000	0.44181	0.00000	0.00000
81074	1800	4820	0.88656	0.00000	0.00000	0.48826	0.00000	0.00000	0.55523	0.00000	0.00000
81567	1824	15458	0.91104	0.00000	0.00000	0.47493	0.00000	0.00000	0.59085	0.00000	0.00000
81569	1824	15461	0.93759	0.00000	0.00000	0.47197	0.00000	0.00000	0.56536	0.00000	0.00000
81618	1825	41339	0.94122	0.00000	0.00000	0.48088	0.00000	0.00000	0.62266	0.00000	0.00000
81898	1838	9423	0.39998	0.00000	0.00000	0.01039	0.00000	0.00000	0.13407	0.00000	0.00000
81899	1838	9426	0.94126	0.00000	0.00000	0.42698	0.00000	0.00000	0.43091	0.00000	0.00000
82230	1853	9960	0.09446	0.00000	0.00000	0.00428	0.00000	0.00000	0.37874	0.00000	0.00000
83003	1886	32630	0.90239	0.00000	0.00000	0.48841	0.00000	0.00000	0.48278	0.00000	0.00000
83004	1886	32633	0.00854	0.00000	0.00000	0.00003	0.00000	0.00000	0.06747	0.00000	0.00000
83154	1893	50710	0.88368	0.00000	0.00000	0.26980	0.00000	0.00000	0.32264	0.00000	0.00000
83255	1898	41482	0.01719	0.00000	0.00000	0.00042	0.00000	0.00000	0.00362	0.00000	0.00000
83257	1898	41485	0.01630	0.00000	0.00000	0.00029	0.00000	0.00000	0.20043	0.00000	0.00000
83393	1905	39218	0.01279	0.00000	0.00000	0.00003	0.00000	0.00000	0.31003	0.00000	0.00000
83394	1905	39221	0.04794	0.00000	0.00000	0.00047	0.00000	0.00000	0.15354	0.00000	0.00000
83547	1910	50793	0.58372	0.00000	0.00000	0.26773	0.00000	0.00000	0.55482	0.00000	0.00000
83572	1912	12656	0.00058	0.00000	0.00000	0.00002	0.00000	0.00000	0.10077	0.00000	0.00000
83737	1919	1761	0.97777	0.00000	0.00000	0.27762	0.00000	0.00000	0.27668	0.00000	0.00000
83738	1919	1764	0.65969	0.00000	0.00000	0.00757	0.00000	0.00000	0.27532	0.00000	0.00000
83985	1928	50474	-0.01707	0.00000	0.00000	-0.00004	0.00000	0.00000	0.01919	0.00000	0.00000
83986	1928	50477	0.00046	0.00000	0.00000	0.00000	0.00000	0.00000	0.01906	0.00000	0.00000
84293	1945	51431	0.88484	0.00000	0.00000	0.44398	0.00000	0.00000	0.42340	0.00000	0.00000
84294	1945	51434	0.92392	0.00000	0.00000	0.40536	0.00000	0.00000	0.41367	0.00000	0.00000
84400	1950	30449	0.44203	0.00000	0.00000	0.18138	0.00000	0.00000	0.19504	0.00000	0.00000
84401	1950	30452	0.67979	0.00000	0.00000	0.11733	0.00000	0.00000	0.16968	0.00000	0.00000
84453	1952	39822	0.92488	0.00000	0.00000	0.46867	0.00000	0.00000	0.48143	0.00000	0.00000
84454	1952	39825	0.34211	0.00000	0.00000	0.00760	0.00000	0.00000	0.01103	0.00000	0.00000
84465	1953	3732	0.92782	0.00000	0.00000	0.44258	0.00000	0.00000	0.44924	0.00000	0.00000
84466	1953	3735	0.78345	0.00000	0.00000	0.43855	0.00000	0.00000	0.39253	0.00000	0.00000
84517	1955	26364	0.91727	0.00000	0.00000	0.44214	0.00000	0.00000	0.51776	0.00000	0.00000
84518	1955	26367	0.08741	0.00000	0.00000	0.00644	0.00000	0.00000	0.25831	0.00000	0.00000
84827	1970	3819	0.00077	0.00000	0.00000	0.00000	0.00000	0.00000	-nan	0.00000	0.00000
84828	1970	3822	0.87161	0.00000	0.00000	0.15974	0.00000	0.00000	0.25403	0.00000	0.00000
85579	2002	8727	0.93789	0.00000	0.00000	0.49478	0.00000	0.00000	-nan	0.00000	0.00000
85695	2006	34095	0.03823	0.00000	0.00000	0.00024	0.00000	0.00000	0.11406	0.00000	0.00000
85899	2016	5264	0.94750	0.00000	0.00000	0.14911	0.00000	0.00000	0.26791	0.00000	0.00000
85900	2016	5267	1.00000	0.00000	0.00000	0.02673	0.00000	0.00000	0.28779	0.00000	0.00000
85895	2015	46211	0.44821	0.00000	0.00000	0.01232	0.00000	0.00000	0.23891	0.00000	0.00000
85966	2018	43667	0.37851	0.00000	0.00000	0.00915	0.00000	0.00000	0.01162	0.00000	0.00000
85967	2018	43670	0.01640	0.00000	0.00000	0.00009	0.00000	0.00000	0.00110	0.00000	0.00000
86206	2028	40353	0.90820	0.00000	0.00000	0.49060	0.00000	0.00000	0.48638	0.00000	0.00000
86207	2028	40356	0.63751	0.00000	0.00000	0.01459	0.00000	0.00000	0.24641	0.00000	0.00000
86432	2040	44293	-0.00335	0.00000	0.00000	-0.00002	0.00000	0.00000	0.00125	0.00000	0.00000
86567	2048	46046	0.05865	0.00000	0.00000	0.00053	0.00000	0.00000	0.00071	0.00000	0.00000
86568	2048	46049	0.03834	0.00000	0.00000	0.00021	0.00000	0.00000	0.04964	0.00000	0.00000
86665	2053	20269	0.04025	0.00000	0.00000	0.00502	0.00000	0.00000	-nan	0.00000	0.00000
86666	2053	20272	0.04334	0.00000	0.00000	0.00269	0.00000	0.00000	-nan	0.00000	0.00000
86714	2056	19056	0.92872	0.00000	0.00000	0.47101	0.00000	0.00000	0.61267	0.00000	0.00000
86715	2056	19059	0.96560	0.00000	0.00000	0.47796	0.00000	0.00000	-nan	0.00000	0.00000
86734	2057	15641	0.82076	0.00000	0.00000	0.41547	0.00000	0.00000	0.35654	0.00000	0.00000
86735	2057	15644	0.92807	0.00000	0.00000	0.44934	0.00000	0.00000	0.44310	0.00000	0.00000
86958	2066	32785	0.04945	0.00000	0.00000	0.00045	0.00000	0.00000	0.00172	0.00000	0.00000
86959	2066	32788	0.05924	0.00000	0.00000	0.00140	0.00000	0.00000	0.14608	0.00000	0.00000
87103	2073	4890	0.71174	0.00000	0.00000	0.41525	0.00000	0.00000	0.43312	0.00000	0.00000
87105	2073	6436	0.36900	0.00000	0.00000	0.01572	0.00000	0.00000	0.06074	0.00000	0.00000
87179	2076	7816	0.15926	0.00000	0.00000	0.00116	0.00000	0.00000	0.37700	0.00000	0.00000
87180	2076	7819	0.05331	0.00000	0.00000	0.00163	0.00000	0.00000	-nan	0.00000	0.00000
87338	2084	29214	-0.02050	0.00000	0.00000	-0.00007	0.00000	0.00000	-nan	0.00000	0.00000
87354	2085	12454	0.94061	0.00000	0.00000	0.43913	0.00000	0.00000	0.44422	0.00000	0.00000
87355	2085	12457	0.87658	0.00000	0.00000	0.27642	0.00000	0.00000	0.31534	0.00000	0.00000
87440	2088	12558	-0.00534	0.00000	0.00000	-0.00004	0.00000	0.00000	0.27107	0.00000	0.00000
87441	2088	12561	0.88399	0.00000	0.00000	0.47161	0.00000	0.00000	0.43983	0.00000	0.00000
87629	2097	16814	0.94753	0.00000	0.00000	0.47118	0.00000	0.00000	-nan	0.00000	0.00000
87935	2114	46998	-0.02257	0.00000	0.00000	-0.00006	0.00000	0.00000	0.39654	0.00000	0.00000
87936	2114	47001	0.34851	0.00000	0.00000	0.05348	0.00000	0.00000	0.44072	0.00000	0.00000
88118	2121	36096	0.10733	0.00000	0.00000	0.00725	0.00000	0.00000	0.07863	0.00000	0.00000
88119	2121	36099	0.97759	0.00000	0.00000	0.47433	0.00000	0.00000	-nan	0.00000	0.00000
88123	2121	42233	0.10558	0.00000	0.00000	0.00159	0.00000	0.00000	0.38852	0.00000	0.00000
88138	2122	8657	-0.00392	0.00000	0.00000	-0.00002	0.00000	0.00000	0.25067	0.00000	0.00000
88140	2122	8660	0.78621	0.00000	0.00000	0.23227	0.00000	0.00000	0.27220	0.00000	0.00000
88574	2142	26883	0.06651	0.00000	0.00000	0.00028	0.00000	0.00000	0.03400	0.00000	0.00000
88575	2142	26886	0.10171	0.00000	0.00000	0.00137	0.00000	0.00000	0.01401	0.00000	0.00000
88634	2145	2956	0.01322	0.00000	0.00000	0.00003	0.00000	0.00000	0.07726	0.00000	0.00000
88635	2145	2959	0.93614	0.00000	0.00000	0.43840	0.00000	0.00000	0.44328	0.00000	0.00000
88695	2146	40425	0.85875	0.00000	0.00000	0.47654	0.00000	0.00000	0.52989	0.00000	0.00000
